OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-102107,Turkey Run N of Rt. 95 @ RR crossing,River/Stream,,02040205,,,,,39.7758520000,-75.5226960000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103011,Red Clay Creek @ W. Newport Pike (Rt. 4) (USGS gage 01480015),River/Stream,,02040205,,,,,39.7163170000,-75.6403800000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103031,Red Clay Creek @ Lancaster Pike (Rt. 48) (USGS gage 01480000),River/Stream,,02040205,,,,,39.7628780000,-75.6365780000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103041,Red Clay Creek @ Barley Mill Rd. (Rd. 258A),River/Stream,,02040205,,,,,39.7981650000,-75.6580870000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103051,Red Clay CreeK @ Benge Rd. (Rd. 253) Yorklyn,River/Stream,,02040205,,,,,39.8062490000,-75.6803320000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103061,Burroughs Run @ Creek Rd. (Rt. 82),River/Stream,,02040205,,,,,39.7988690000,-75.6484140000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103071,Red Clay CreeK @ Snuff Mill Rd. (Rd. 247),River/Stream,,02040205,,,,,39.8083270000,-75.6668430000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103081,Burroughs Run @ Old Kennett Rd (Rd. 243),River/Stream,,02040205,,,,,39.8180060000,-75.6429280000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103091,Hyde Run @ McKennans Church Rd. (Rd. 276),River/Stream,,02040205,,,,,39.7603000000,-75.6622000000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103101,"Red Clay Creek @ S of Rt. 82, S of Ashland",River/Stream,,02040205,,,,,39.8006200000,-75.6548000000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103102,Hyde Run @ Brandywine Spring Park,River/Stream,,02040205,,,,,39.7440970000,-75.6382050000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103103,Red Clay CreeK  S of Burrows Run Confl.,River/Stream,,02040205,,,,,39.7978660000,-75.6476520000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103104,Calf Run off Weer Circle,River/Stream,,02040205,,,,,39.7245310000,-75.6503590000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103105,Red Clay CreeK  below falls @ Hoopes Reservoir,River/Stream,,02040205,,,,,39.7708610000,-75.6369290000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-103106,Trib Red Clay CreeK  50m N of Does Lane,River/Stream,,02040205,,,,,39.8034940000,-75.6374320000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-104011,Brandywine Creek @ Foot Bridge in Brandywine Park,River/Stream,,02040205,,,,,39.7600400000,-75.5560930000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-104021,Brandywine Creek @ New Bridge Rd. (Rd. 279) (USGS gage 01481500),River/Stream,,02040205,,,,,39.7698320000,-75.5788440000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-104051,Brandywine Creek @ Smith Bridge Rd. (Rd. 221),River/Stream,,02040205,,,,,39.8377340000,-75.5788590000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-104101,Husband's Run @ Rockland Rd. (Rd. 232),River/Stream,,02040205,,,,,39.7857150000,-75.5617990000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-104103,Trib Wilson Run @ Montchanin Rd. (Rt. 100),River/Stream,,02040205,,,,,39.8091880000,-75.5876220000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-104104,Wilson Run @ BCSP Driveway,River/Stream,,02040205,,,,,39.8010800000,-75.5828600000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-104105,Wilson Run @ Winterthur,River/Stream,,02040205,,,,,39.8060540000,-75.6040490000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-104106,Wilson Run @ E. Barn Rd.,River/Stream,,02040205,,,,,39.8037660000,-75.5936010000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-104107,Rocky Run 200m E of Rt. 202,River/Stream,,02040205,,,,,39.8153170000,-75.5472830000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105011,White Clay Creek @ Stanton Christiana Rd. (Old Rt. 7),River/Stream,,02040205,,,,,39.7072470000,-75.6524920000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105031,White Clay Creek @ Chambers Rock Rd. (Rd. 329),River/Stream,,02040205,,,,,39.7327200000,-75.7599530000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105051,Mill CreeK @ Evanson Rd. (Rd. 285),River/Stream,,02040205,,,,,39.7828530000,-75.7015940000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105071,Mill CreeK @ Delaware ParK  Blvd. (Race Track),River/Stream,,02040205,,,,,39.7093160000,-75.6550890000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105101,Pike Creek @ Upper Pike Creek Rd. (Rd. 322),River/Stream,,02040205,,,,,39.7069340000,-75.6953710000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105131,Middle Run @ Old Possum Park Rd. (Rd. 303),River/Stream,,02040205,,,,,39.6961660000,-75.7198580000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105151,White Clay Creek @ Delaware Park Blvd. (USGS gage 014790000),River/Stream,,02040205,,,,,39.6989570000,-75.6754380000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105171,White Clay Creek @ McKees Lane,River/Stream,,02040205,,,,,39.6899700000,-75.7375900000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105181,Pike CreeK @ Paper Mill Rd. (Rt. 72),River/Stream,,02040205,,,,,39.7458950000,-75.7172400000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105191,Hershey Run @ 500 m N of Newport Pike (Rt. 4),River/Stream,,02040205,,,,,39.7192300000,-75.6260400000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105201,Hershey Run @ Newport Pike (Rt. 4),River/Stream,,02040205,,,,,39.7153660000,-75.6259060000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105202,Middle Run @ Smith Mill Rd. (Rd. 326),River/Stream,,02040205,,,,,39.7238090000,-75.7187240000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105203,Mill Creek 180 m N of Park Blvd.,River/Stream,,02040205,,,,,39.7106900000,-75.6551500000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105204,Mill Creek @ 400 m SE of Old Capital Trail,River/Stream,,02040205,,,,,39.7123300000,-75.6625500000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105205,Mill Creek @ Mill Creek Rd. (Rd. 282) near Woodbridge,River/Stream,,02040205,,,,,39.7631580000,-75.6840010000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105206,Mill Creek @ Kirkwood Hwy (Rt. 2),River/Stream,,02040205,,,,,39.7200650000,-75.6655960000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105207,Pike Creek @ 175 m N of Old Coach Rd. (Rd. 316),River/Stream,,02040205,,,,,39.7148900000,-75.6959100000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105208,Pike Creek @ North Star Rd. (Rd. 295),River/Stream,,02040205,,,,,39.7511940000,-75.7223260000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105209,Trib Mill Creek @ Middleton Dr.,River/Stream,,02040205,,,,,39.7447800000,-75.6845800000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105210,Trib Mill Creek @ Mill Creek Rd. (Rd. 282) near Stoneridge,River/Stream,,02040205,,,,,39.7775180000,-75.6950370000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105211,Trib White Clay @ 400 m NE of Rt. 273,River/Stream,,02040205,,,,,39.6855900000,-75.7095600000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105212,Trib White Clay @ Thompson Station Rd. (Rd. 307),River/Stream,,02040205,,,,,39.7456700000,-75.7486900000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105213,Trib White Clay @ Thompson Station Rd. (Rd. 53),River/Stream,,02040205,,,,,39.7299490000,-75.7558660000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105214,White Clay Creek @ 400 m N of Chambers Rock Rd. (Rd. 329),River/Stream,,02040205,,,,,39.7355900000,-75.7613500000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105215,Trib Mill CreeK @ Kirkwood Hgwy. (Rt. 2),River/Stream,,02040205,,,,,39.7153550000,-75.6735800000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105216,Middle Run @ Middle Run Natural Area,River/Stream,,02040205,,,,,39.7091880000,-75.7218410000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105217,Pike CreeK  175m NW of Granville Rd.,River/Stream,,02040205,,,,,39.7414860000,-75.7132540000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105218,Trib White Clay Crk. 300m E of Marrows Rd.,River/Stream,,02040205,,,,,39.6705530000,-75.7242720000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105219,Pike CreeK @ W. Green Valley Rd.,River/Stream,,02040205,,,,,39.7017090000,-75.6928390000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105220,White Clay CreeK @ Deerfield Golf Club,River/Stream,,02040205,,,,,39.7187220000,-75.7614030000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105221,"Trib Mill CreeK @ RR crossing, Hockesin",River/Stream,,02040205,,,,,39.7865690000,-75.6997040000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105222,Hershey Run 380m N of Newport Pike (Rt. 4),River/Stream,,02040205,,,,,39.7180740000,-75.6257770000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105223,Mill CreeK @ Delcastle Recreation Area,River/Stream,,02040205,,,,,39.7463940000,-75.6775730000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-105224,Middle Run 230m N of Old Possum ParK  Rd. (Rd. 303),River/Stream,,02040205,,,,,39.6979400000,-75.7194170000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106011,Christina River @ Rt. 13/Rt. 9 Bridge,Estuary,,02040205,,,,,39.7359670000,-75.5406880000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106021,Christina River beneath Rt. 141 Bridge,Estuary,,02040205,,,,,39.7108480000,-75.6086350000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106031,Smalleys Dam Spillway @ Smalleys Dam Rd.,River/Stream,,02040205,,,,,39.6556520000,-75.6690980000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106141,Christina River @ Sunset Lake Rd. (Rt. 72) (USGS gage 01478000),River/Stream,,02040205,,,,,39.6374560000,-75.7284800000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106151,Christina CreeK @ W.Chestnut Hill Rd.,River/Stream,,02040205,,,,,39.6534730000,-75.7543770000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106161,West Branch @ Elkton Rd. (Rt. 2),River/Stream,,02040205,,,,,39.6564250000,-75.7861670000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106181,Christina CreeK @ Elkton Rd. (Rt.2),River/Stream,,02040205,,,,,39.6692860000,-75.7717170000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106191,Christina River @ Nottingham Rd. (Rt. 273),River/Stream,,02040205,,,,,39.6907940000,-75.7767920000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106281,Little Mill Creek @ DuPont Rd.,River/Stream,,02040205,,,,,39.7347180000,-75.5869990000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106291,Christina River near Conrail Bridge  (USGS gage 01481602),Estuary,,02040205,,,,,39.7322940000,-75.5326650000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106321,Leatherinans Run at Old Baltimore Pike Road Bridge,River/Stream,,02040205,,,,,39.6570240000,-75.6747630000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106331,Old Walther Road (Rd 346) Bridge,River/Stream,,02040205,,,,,39.6371580000,-75.6801790000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106341,Belltown Run @ Sunset Lake Rd. (Rt. 72),River/Stream,,02040205,,,,,39.6139770000,-75.7176210000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106351,Beck's Pond outflow at Salem Church Rd. Bridge,River/Stream,,02040205,,,,,39.6252920000,-75.7028940000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Dept Natural Resources & Environmental Control,21DELAWQ_WQX-106361,Inflow to the Sunset Pond at Corporate Blvd.,River/Stream,,02040205,,,,,39.6144200000,-75.7406910000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
