Site Number,Date,DERAP Version,Basin,HGM Class,HGM Sub-class,LLWW,Stream Order,Classification,Purpose,Watershed,Sub-watershed,AA size and Shape,AA moved?,Forest Age >50 years,Hfor50,Hfor30,Hfor15,Hfor2-1,Harvesting w/in 50yrs,Hfor50-2,Hfor30-2,Hfor15-2,Hfor2-2,Hforcc,Hnorecov,Hfor10,Hcc10,Hcc50,Hcc100,Hforsc,Harvest > 50% recovered,Harvest > 50% recovering,Harvest > 50% recent,Harvest > 50% clear no recov,% AA forested,BAF (10),Hpine,Hchem,Hmow,Hfarm,Hgraz,Hinv1,Hinv5,Hinv50,Hinv100,Hinvless,Hinvdom,Hherb,Hburn,Hgarb,Hnutapp (a),Hnutapp (b),Halgae,Hnis100,Hnis50,Htrail-2,Htrail,Hrdlog,Hroad or Hrdgrav,Hpave or Hrdpav,Wditchs,Wditchm,Wditchx,Wditchfloodplain,Wchannm,Wchan1,Wchan2,Wchan1-2,Wchan2-2,Wincision,Wdamdec,Wimp10,Wimp75,Wimp100,% site perm flood,% site inundated,Wstorm,Wpoint,Wsedchan,Wsed or Wsedwet,Wfill10,Wfill75,Wfill100,Wmic10,Wmic75,Wmic100,Wsubsid,Road-impeding flow,Road-not impeding flow,Wtidres,Sed dep,Soil change < 10%,Soil change 10-75%,Soil change >75%,Eroding banks/slopes,Nutrients-ag,Nutrients-sew,Nutrients-fert,Ldevcom,Ldevres3,Ldevres2,Ldevres1,Ldevres1-2,Lsew,Lsept,Ltrail,Lrdgrav,Lrd2pav,Lrd4pav,Stormdrain,Llndfil,Direct runoff/erosion,Lchan,Lagrow,Lagorch,Lag,Lagpoul,Lfor,Ldock,Lmoor,Hydro-sev,Hydro-mod,Hydro-sl,Lgolf,Lmow,Lmine,QCR,QDR,Total Score
MU0030,08/20/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,true,false,false,true,false,false,false,false,,,,,,,,,,100,false,false,false,false,false,,,,,false,false,false,false,true,false,,false,,,false,,true,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,true,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,false,false,,false,false,false,false,,,,false,false,false,4,,85
MU0031,08/14/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,40M CIRCLE,true,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,80,false,false,false,false,false,,,,,false,false,false,false,false,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,false,false,,false,false,false,false,,,,false,false,false,1,,85
MU0032,07/13/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,24.5 X 100M RECTANGLE,true,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,100,false,false,false,false,false,,,,,true,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,true,false,false,false,false,,,false,false,true,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,true,false,false,,true,false,,false,true,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,5,,66
MU0033,08/16/2007,345,Delaware Bay,Depression,,,,,Assessment,Murderkill River,,WETLAND POLYGON,false,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,180,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,,false,,,false,false,false,false,false,false,true,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,true,true,false,,false,true,false,false,,,,false,true,false,3,,58
MU0034,07/13/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,true,false,true,false,false,false,false,false,,,,,,,,,,100,false,false,false,false,false,,,,,false,false,false,false,false,false,,false,,,false,,false,false,false,true,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,true,false,false,true,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,3,,85
MU0039,06/18/2007,345,Delaware Bay,Depression,,,,,Assessment,Murderkill River,,40M CIRCLE,true,,,,,,true,false,true,false,false,false,false,false,,,,,,,,,,65,false,false,false,false,false,,,,,true,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,true,false,false,true,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,3,,63
MU0040,06/21/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,,false,false,false,false,false,,,,,false,false,false,false,false,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,false,false,,false,false,false,false,,,,false,false,false,1,,94
MU0041,08/22/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,65 X 77M RECTANGLE,true,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,140,false,false,false,false,false,,,,,true,false,false,false,false,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,true,false,,false,false,false,false,,,,false,true,false,2,,85
MU0042,08/22/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,40M CIRCLE,true,,,,,,true,false,false,false,false,true,false,true,,,,,,,,,,60,false,false,false,false,false,,,,,false,true,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,true,false,false,false,false,false,,,false,false,false,false,false,false,true,false,false,false,false,,,false,,,,,,,,,false,false,false,true,,true,false,,false,true,false,,false,,true,true,false,,false,true,false,false,,,,false,false,false,5,,1
MU0043,07/13/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,true,,,,,,true,false,true,false,false,false,false,false,,,,,,,,,,90,false,false,false,false,false,,,,,true,false,false,false,false,false,,false,,,false,,false,false,false,false,true,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,true,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,true,false,,false,false,false,false,,,,false,true,false,3,,75
MU0044,06/06/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,true,false,false,true,false,false,false,false,,,,,,,,,,,false,false,false,false,false,,,,,true,false,false,false,false,false,,false,,,true,,false,false,false,false,false,true,false,false,,,false,true,false,false,false,false,false,,,false,false,false,false,false,true,false,false,false,false,false,,,false,,,,,,,,,false,false,true,false,,false,true,,false,false,false,,false,,false,false,false,,false,true,false,false,,,,false,false,false,5,,20
MU0048,07/31/2007,345,Delaware Bay,Depression,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,true,false,true,false,false,false,false,false,,,,,,,,,,140,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,,false,,,true,false,false,false,false,false,false,true,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,true,false,false,false,false,false,false,,,false,,,,,,,,,false,true,false,false,,true,false,,false,true,false,,false,,true,false,false,,false,true,false,false,,,,false,false,false,3,,57
MU0050,07/11/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,true,false,false,true,false,false,false,false,,,,,,,,,,100,false,false,false,false,false,,,,,false,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,2,,87
MU0051,07/11/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,true,,,,,,true,false,true,false,false,false,false,false,,,,,,,,,,80,false,false,false,false,false,,,,,false,false,false,false,false,false,,false,,,false,,true,false,false,true,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,false,false,,false,false,false,false,,,,false,false,false,2,,83
MU0053,08/15/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,true,false,true,false,false,false,false,false,,,,,,,,,,110,false,false,false,false,false,,,,,false,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,true,false,true,false,false,false,,,false,,,,,,,,,false,false,false,true,,false,true,,false,true,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,4,,92
MU0056,10/16/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,true,false,false,true,false,false,false,false,,,,,,,,,,60,false,false,false,false,false,,,,,false,false,false,false,false,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,true,false,false,,,false,,,,,,,,,true,false,false,false,,true,false,,false,false,true,,false,,false,true,false,,false,true,false,false,,,,false,false,false,4,,90
MU0057,08/15/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,40M CIRCLE,true,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,100,false,false,false,false,false,,,,,true,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,2,,85
MU0059,07/13/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,60,false,false,false,false,false,,,,,false,false,false,false,false,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,false,false,,false,false,false,false,,,,false,false,false,1,,94
MU0062,10/16/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,true,false,true,false,false,false,false,false,,,,,,,,,,40,false,false,true,false,false,,,,,false,false,false,false,false,false,,false,,,false,,true,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,true,false,false,,false,,false,false,false,,false,false,false,false,,,,false,false,false,4,,79
MU0066,07/31/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,false,false,true,false,false,false,false,false,,,,,,,,,,110,false,false,false,false,false,,,,,true,false,false,false,true,false,,false,,,false,,false,false,false,false,false,true,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,true,false,false,false,true,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,true,false,false,,false,false,false,false,,,,false,true,false,4,,26
MU0067,06/12/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,true,,,,,,true,false,false,true,false,false,false,false,,,,,,,,,,110,false,false,false,false,false,,,,,false,false,false,false,false,false,,false,,,false,,true,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,true,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,false,false,,false,false,false,false,,,,false,false,false,3,,85
MU0068,08/09/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,40.5 X 100M RECTANGLE,true,,,,,,true,false,false,true,false,false,false,false,,,,,,,,,,100,false,false,false,false,false,,,,,true,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,true,false,false,false,false,false,,,false,false,false,false,false,true,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,true,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,5,,20
MU0072,08/09/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,29 X 100M RECTANGLE,true,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,70,false,false,false,false,false,,,,,true,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,true,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,true,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,3,,74
MU0074,10/16/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,70,false,false,false,false,false,,,,,false,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,true,false,,false,false,false,false,,,,false,true,false,2,,74
MU0078,08/20/2007,345,Delaware Bay,Flat,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,true,false,false,true,false,false,false,false,,,,,,,,,,50,false,false,false,false,false,,,,,false,false,false,false,false,false,,false,,,false,,true,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,true,true,false,,false,false,false,false,,,,false,false,false,3,,85
MU0080,08/15/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,72 x 69 rectangle,true,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,100,false,false,false,false,false,,,,,true,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,true,false,,true,false,,false,true,false,,false,,false,false,false,,false,false,false,false,,,,false,false,false,2,,85
MU0084,08/13/2007,345,Delaware Bay,Depression,,,,,Assessment,Murderkill River,,40M CIRCLE,false,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,40,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,,false,,,false,false,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,true,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,4,,53
MU0086,08/14/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,40M CIRCLE,true,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,130,false,false,false,false,false,,,,,true,false,false,false,false,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,false,false,,false,false,false,false,,,,false,false,false,2,,85
MU0088,08/13/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,35 X 100M RECTANGLE,false,,,,,,false,true,false,false,false,false,false,false,,,,,,,,,,90,false,false,false,false,false,,,,,true,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,true,false,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,2,,85
MU0090,08/14/2007,345,Delaware Bay,Riverine,,,,,Assessment,Murderkill River,,43 X 100M RECTANGLE,true,,,,,,true,false,true,false,false,false,false,false,,,,,,,,,,140,false,false,false,false,false,,,,,true,false,false,false,true,false,,false,,,false,,false,false,false,false,false,false,false,false,,,false,false,false,false,false,false,false,,,false,false,false,false,true,false,false,false,false,false,false,,,false,,,,,,,,,false,false,false,false,,false,false,,false,false,false,,false,,false,true,false,,false,false,false,false,,,,false,false,false,4,,85
